sinif,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
acik,0.564849317,0.9499287605285645,6.845206712569052e-07,0,0.44613295793533325,0.9357060790061951,-0.057638481,0,0.35805168747901917,0.8370963335037231,-0.0905701,0,0.2944309413433075,0.7379506230354309,-0.118681453,0,0.23374563455581665,0.651461124,-0.146230623,0,0.4308456778526306,0.617812455,-0.044820376,0,0.35442355275154114,0.4934996962547302,-0.081733368,0,0.30115967988967896,0.4168371558189392,-0.1129556,0,0.2554464638233185,0.35173115134239197,-0.136457011,0,0.500900388,0.575585127,-0.048946068,0,0.4526020288467407,0.40337514877319336,-0.077959582,0,0.4159896969795227,0.29409053921699524,-0.107331663,0,0.3821902573108673,0.19953593611717224,-0.129097342,0,0.5694407820701599,0.5780553817749023,-0.060935721,0,0.542136014,0.40746450424194336,-0.095987387,0,0.5158401131629944,0.30039703845977783,-0.119014993,0,0.49129438400268555,0.20627036690711975,-0.134787723,0,0.6423822641372681,0.61330539,-0.07797493,0,0.6401882171630859,0.4731365442276001,-0.112594128,0,0.6362386345863342,0.3817687928676605,-0.125167519,0,0.6291065812110901,0.2969490885734558,-0.132666826,0
acik,0.5534904,0.7505017518997192,1.1294674777673208e-06,0,0.4528493881225586,0.7814069986343384,-0.080125503,0,0.36558231711387634,0.7513536214828491,-0.137046203,0,0.30040326714515686,0.7099392414093018,-0.180174842,0,0.22971035540103912,0.6529850959777832,-0.227196753,0,0.4115647077560425,0.5815109014511108,-0.171080217,0,0.34332242608070374,0.4620411992073059,-0.240435123,0,0.2963181734085083,0.3979572057723999,-0.280912369,0,0.2478441745042801,0.34350669384002686,-0.310313433,0,0.48245668411254883,0.5385540723800659,-0.167719394,0,0.44091007113456726,0.3758564591407776,-0.242940709,0,0.41043245792388916,0.27337417006492615,-0.285713285,0,0.378903866,0.18682536482810974,-0.316520482,0,0.5560277700424194,0.5358392000198364,-0.166197956,0,0.5451622009277344,0.3838452696800232,-0.2385851,0,0.5274690985679626,0.28258419036865234,-0.272690266,0,0.5051360130310059,0.1885477900505066,-0.294639558,0,0.6217064261436462,0.5526203513145447,-0.166943535,0,0.6299982070922852,0.44163191318511963,-0.234655038,0,0.6325271725654602,0.36681073904037476,-0.261724144,0,0.6277754306793213,0.2928438186645508,-0.278870493,0
acik,0.5763297080993652,0.9545118808746338,5.166630216990598e-07,0,0.45795783400535583,0.9279389381408691,-0.052372381,0,0.36907893419265747,0.8131407499313354,-0.076624773,0,0.31228387355804443,0.7008426189422607,-0.096350878,0,0.260911763,0.6104196310043335,-0.11479485,0,0.4424321949481964,0.6005115509033203,-0.034401588,0,0.36579012870788574,0.4701516032218933,-0.072366498,0,0.3102598190307617,0.3955346941947937,-0.104828089,0,0.2614327669143677,0.3338261842727661,-0.128110483,0,0.5136790871620178,0.5564985871315002,-0.039173547,0,0.4617209732532501,0.3835105895996094,-0.069851369,0,0.42201972007751465,0.27243831753730774,-0.101750813,0,0.3855033218860626,0.18160492181777954,-0.124417856,0,0.5843314528465271,0.5588244795799255,-0.051989011,0,0.5584570169448853,0.38631802797317505,-0.090037316,0,0.5327668786048889,0.2768062949180603,-0.116978683,0,0.5055518746376038,0.18315711617469788,-0.13365683,0,0.6581015586853027,0.5937840342521667,-0.069169551,0,0.6574605107307434,0.45228904485702515,-0.105145201,0,0.6504552960395813,0.3572728633880615,-0.120181635,0,0.6390998959541321,0.2697012722492218,-0.128658086,0
acik,0.5986263751983643,0.9101406335830688,9.55749669628858e-07,0,0.46113669872283936,0.9109499454498291,-0.039444037,0,0.3763541579246521,0.7950639128684998,-0.0432963,0,0.323069692,0.6800358295440674,-0.043357898,0,0.2715635895729065,0.5907057523727417,-0.043752529,0,0.4505334198474884,0.6174584627151489,0.003677022,0,0.3925018608570099,0.4967171549797058,-0.007016379,0,0.33946722745895386,0.4090729355812073,-0.023829231,0,0.29682260751724243,0.3443986475467682,-0.040921666,0,0.5234739780426025,0.5643424987792969,0.001220835,0,0.4582963287830353,0.4135969579219818,-0.013641328,0,0.3981870114803314,0.3082444965839386,-0.047611646,0,0.3472440540790558,0.22286930680274963,-0.073341712,0,0.5977941751480103,0.5668018460273743,-0.00676338,0,0.550027072,0.3949640989303589,-0.047150113,0,0.4911455810070038,0.28081679344177246,-0.090433396,0,0.4497598111629486,0.1831921935081482,-0.119181134,0,0.686796248,0.60319531,-0.014955814,0,0.6866977214813232,0.4905068874359131,-0.062734991,0,0.6822034120559692,0.42542240023612976,-0.088666841,0,0.6791056990623474,0.3627181351184845,-0.104450934,0
acik,0.6092921495437622,0.9348523616790771,8.059255378611851e-07,0,0.4852149486541748,0.9046648740768433,-0.066577397,0,0.4066731631755829,0.7909260988235474,-0.100139819,0,0.3506350815296173,0.6781448721885681,-0.124816239,0,0.29666876792907715,0.5926278233528137,-0.149482638,0,0.4794404208660126,0.5790595412254333,-0.062122997,0,0.4029780328273773,0.45077836513519287,-0.100929938,0,0.3502677083015442,0.3645607531070709,-0.134819597,0,0.3054657280445099,0.2900272011756897,-0.160883889,0,0.5552270412445068,0.531111479,-0.058712732,0,0.4997565746307373,0.36350101232528687,-0.094202034,0,0.4623942971229553,0.2556648552417755,-0.12837711,0,0.4238864779472351,0.15729889273643494,-0.153535068,0,0.6298537254333496,0.5370999574661255,-0.061998453,0,0.6041272282600403,0.3614889681339264,-0.103868105,0,0.5809235572814941,0.24710631370544434,-0.13289465,0,0.5566087961196899,0.1459169089794159,-0.152065992,0,0.7062498331069946,0.577843428,-0.069633476,0,0.6968291997909546,0.42674487829208374,-0.109747708,0,0.6918490529060364,0.33391067385673523,-0.12531279,0,0.6825397610664368,0.24677544832229614,-0.134501472,0
acik,0.6145824193954468,0.9285519123077393,7.569508397864411e-07,0,0.48812034726142883,0.895788312,-0.060397141,0,0.4105302691459656,0.7826823592185974,-0.092128173,0,0.3541249632835388,0.6684697866439819,-0.114155039,0,0.30129384994506836,0.5951904058456421,-0.136285216,0,0.48310062289237976,0.5871167778968811,-0.072109461,0,0.40665164589881897,0.45341819524765015,-0.115556359,0,0.35255616903305054,0.36434996128082275,-0.151683763,0,0.3072844445705414,0.29020848870277405,-0.178049758,0,0.5587292909622192,0.5358338952064514,-0.069753617,0,0.5038213729858398,0.3678715229034424,-0.110111326,0,0.4661886692047119,0.2567013204097748,-0.145107925,0,0.42450881004333496,0.1531779170036316,-0.170254901,0,0.6331422328948975,0.5385386943817139,-0.072088718,0,0.6136298179626465,0.3651382625102997,-0.115364566,0,0.58985728,0.24733832478523254,-0.142740771,0,0.5627295970916748,0.1434634029865265,-0.159887865,0,0.7104897499084473,0.579944909,-0.077927209,0,0.6996991038322449,0.4246922433376312,-0.116060704,0,0.6940197348594666,0.3284655809402466,-0.127727583,0,0.6865981221199036,0.2454575002193451,-0.133498237,0
acik,0.6124268174171448,0.9360287189483643,6.319645535768359e-07,0,0.4903005063533783,0.8993774056434631,-0.059792124,0,0.4062558710575104,0.7846969366073608,-0.094916314,0,0.34876638650894165,0.6708008646965027,-0.122677572,0,0.2961508333683014,0.5828502774238586,-0.14977175,0,0.479685903,0.5795444250106812,-0.060489304,0,0.4036031663417816,0.44416096806526184,-0.106828079,0,0.3519505262374878,0.35800591111183167,-0.146057382,0,0.3060768246650696,0.28252214193344116,-0.17445907,0,0.5559805035591125,0.5354153513908386,-0.061834183,0,0.5048623085021973,0.3656671643257141,-0.104744323,0,0.471956342,0.2531605362892151,-0.14165844,0,0.43642812967300415,0.15059494972229004,-0.16710633,0,0.6318203210830688,0.5415499210357666,-0.069699533,0,0.6077815294265747,0.37247443199157715,-0.113820955,0,0.5885584354400635,0.25438442826271057,-0.141830638,0,0.5663025379180908,0.14851176738739014,-0.158826545,0,0.7080742120742798,0.5824746489524841,-0.081621878,0,0.6972038149833679,0.4337305426597595,-0.120004646,0,0.6889858841896057,0.3340476453304291,-0.134264201,0,0.6781802177429199,0.2410379946231842,-0.141628921,0
acik,0.6077911853790283,0.8915548324584961,8.058221965256962e-07,0,0.48381495475769043,0.8904895782470703,-0.051733911,0,0.39566662907600403,0.77429384,-0.067768373,0,0.34997373819351196,0.6558079123497009,-0.076052755,0,0.30197060108184814,0.5795478820800781,-0.08582624,0,0.4776935577392578,0.61939007,-0.055808913,0,0.42958733439445496,0.49805551767349243,-0.086480319,0,0.38992998003959656,0.41177406907081604,-0.111645035,0,0.3521689176559448,0.34272146224975586,-0.132978126,0,0.5509101748466492,0.5726984739303589,-0.056938335,0,0.4979855418205261,0.4324917197227478,-0.092708707,0,0.44543078541755676,0.333745539,-0.131692186,0,0.39788883924484253,0.2523641586303711,-0.160293192,0,0.6290968656539917,0.5750105381011963,-0.061454367,0,0.6140512824058533,0.41202494502067566,-0.113322109,0,0.5810534358024597,0.30320513248443604,-0.154657394,0,0.5536631345748901,0.21358653903007507,-0.180389211,0,0.7148691415786743,0.6127318739891052,-0.066289455,0,0.7156932950019836,0.49435722827911377,-0.120383598,0,0.7146499752998352,0.4145853519439697,-0.144931927,0,0.7136248350143433,0.34543922543525696,-0.158722743,0
acik,0.629543126,0.8991264700889587,1.02256501577358e-06,0,0.5067172050476074,0.9125157594680786,-0.045280837,0,0.40510454773902893,0.8027368783950806,-0.057846449,0,0.35623645782470703,0.6777159571647644,-0.065270223,0,0.31121912598609924,0.5950806140899658,-0.074082352,0,0.48120447993278503,0.6583858728408813,-0.061459865,0,0.42270734906196594,0.5364043116569519,-0.098342851,0,0.37096086144447327,0.4499920904636383,-0.11875084,0,0.3240697979927063,0.3821389973163605,-0.134739265,0,0.5507861375808716,0.615972102,-0.068273842,0,0.49161937832832336,0.47203075885772705,-0.114292227,0,0.4245409667491913,0.368884802,-0.151036322,0,0.36658722162246704,0.2853506803512573,-0.174769774,0,0.632016659,0.6167111396789551,-0.07893993,0,0.6087394952774048,0.5079541206359863,-0.147567123,0,0.5593760013580322,0.5045192837715149,-0.187302679,0,0.5174239873886108,0.505024254,-0.203635842,0,0.7234750986099243,0.6419984102249146,-0.089320786,0,0.7249219417572021,0.544731617,-0.157886982,0,0.7228119969367981,0.49177420139312744,-0.18915534,0,0.7177911996841431,0.4462493658065796,-0.203564823,0
acik,0.6585018634796143,0.9049080610275269,1.0074076044475078e-06,0,0.5339186787605286,0.8992106914520264,-0.044878595,0,0.4351259768009186,0.7952378392219543,-0.069032297,0,0.3760497272014618,0.6736271977424622,-0.086781032,0,0.31137120723724365,0.5854912996292114,-0.10945496,0,0.49398764967918396,0.5973586440086365,-0.083824322,0,0.4322243332862854,0.4618648290634155,-0.133132905,0,0.37425801157951355,0.3687335252761841,-0.16866155,0,0.32380902767181396,0.2945302724838257,-0.197700456,0,0.5591033101081848,0.5580599904060364,-0.098193541,0,0.4994850158691406,0.3808022737503052,-0.152595818,0,0.4381086826324463,0.2527972161769867,-0.200031996,0,0.38291800022125244,0.1462666392326355,-0.234492868,0,0.63510555,0.5681990385055542,-0.114668444,0,0.5875664353370667,0.38655534386634827,-0.186623082,0,0.5190520286560059,0.26928916573524475,-0.245072037,0,0.4564174711704254,0.16891252994537354,-0.28386268,0,0.7185676097869873,0.6134392619132996,-0.129449844,0,0.686750591,0.5450496673583984,-0.210770071,0,0.6353695392608643,0.5377495288848877,-0.253429443,0,0.5830286741256714,0.5293886065483093,-0.280266494,0
acik,0.6349345445632935,0.9597488641738892,6.52076494134235e-07,0,0.5229008793830872,0.9107792377471924,-0.056033887,0,0.43472176790237427,0.7958416938781738,-0.091305129,0,0.37622779607772827,0.6822089552879333,-0.120532468,0,0.31746241450309753,0.585085392,-0.150806114,0,0.5006766319274902,0.5692033171653748,-0.063717797,0,0.4248751997947693,0.42988842725753784,-0.107147977,0,0.373432994,0.34846213459968567,-0.142892078,0,0.3284621834754944,0.2687903344631195,-0.169942766,0,0.5794293880462646,0.5241978764533997,-0.070370205,0,0.5251893401145935,0.3423369228839874,-0.109563336,0,0.48920559883117676,0.22572019696235657,-0.14626269,0,0.4541317820549011,0.12087136507034302,-0.17357564,0,0.6611148118972778,0.5348115563392639,-0.082593724,0,0.635128379,0.3518511950969696,-0.12686336,0,0.6167941689491272,0.22750583291053772,-0.156620711,0,0.5962032675743103,0.11523783206939697,-0.176801488,0,0.7412800788879395,0.5802621841430664,-0.09821751,0,0.7280104756355286,0.4258705973625183,-0.139613941,0,0.7232003211975098,0.32145926356315613,-0.155030847,0,0.717513382,0.22670221328735352,-0.164260671,0
acik,0.9109010100364685,0.8758331537246704,1.0075186764879618e-06,0,0.8274075984954834,0.8446416258811951,-0.026414437,0,0.7446580529212952,0.7309883236885071,-0.037104171,0,0.7026546597480774,0.6286265850067139,-0.051028986,0,0.6541290283203125,0.5437026023864746,-0.063082851,0,0.7923853993415833,0.6024162769317627,-0.021997776,0,0.7434920072555542,0.45749446749687195,-0.05056661,0,0.7100215554237366,0.3623329699039459,-0.063167177,0,0.6873417496681213,0.28340646624565125,-0.06970492,0,0.8272022008895874,0.5870490670204163,-0.036726944,0,0.7794144749641418,0.4268955588340759,-0.078522451,0,0.740254819,0.31641170382499695,-0.104265966,0,0.7137566804885864,0.2326449751853943,-0.115868501,0,0.8574135899543762,0.6084114909172058,-0.055325754,0,0.8207611441612244,0.5170730352401733,-0.119178541,0,0.8230737447738647,0.5869088768959045,-0.12903066,0,0.8277109861373901,0.6540060043334961,-0.115699805,0,0.8781858682632446,0.6541337370872498,-0.074355654,0,0.8269245028495789,0.5743101239204407,-0.126557261,0,0.8175798058509827,0.5852783918380737,-0.129926652,0,0.8100494146347046,0.6117483973503113,-0.119994223,0
acik,0.9312309622764587,0.8935586214065552,8.594775522396958e-07,0,0.8228114247322083,0.8773667216300964,-0.039866854,0,0.7395965456962585,0.7605376839637756,-0.04642823,0,0.7064290642738342,0.6263518333435059,-0.050292403,0,0.6797914505004883,0.520928144,-0.054894604,0,0.8110709190368652,0.6190415024757385,-0.021244058,0,0.7766962051391602,0.4687570631504059,-0.039057039,0,0.7488827705383301,0.36593127250671387,-0.048415281,0,0.7283109426498413,0.2850089371204376,-0.057046451,0,0.8646486401557922,0.5849393010139465,-0.023990275,0,0.8436224460601807,0.424960732,-0.056181315,0,0.8036015629768372,0.2944115102291107,-0.087836228,0,0.7719587087631226,0.19936120510101318,-0.108448476,0,0.9136103987693787,0.5853859186172485,-0.033041801,0,0.8779382705688477,0.4555286169052124,-0.096613206,0,0.825430691,0.4191547632217407,-0.148898765,0,0.7834664583206177,0.41342437267303467,-0.173529819,0,0.9567226767539978,0.6026309132575989,-0.04108765,0,0.9034780263900757,0.5247542858123779,-0.112104326,0,0.8567599058151245,0.5325769186019897,-0.155426979,0,0.8179126381874084,0.5620077848434448,-0.178183347,0
