sinif,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
acik,0.1977209746837616,1.0123673677444458,8.873124102137808e-07,0,0.29936888813972473,0.9165710210800171,-0.033458922,0,0.36594489216804504,0.7651323080062866,-0.044295728,0,0.4153749346733093,0.6402555704116821,-0.057061732,0,0.46228861808776855,0.5479723811149597,-0.069380865,0,0.2728377878665924,0.6039258241653442,0.005078983,0,0.3102383315563202,0.459166557,-0.027491162,0,0.34392091631889343,0.379177064,-0.059819806,0,0.37493154406547546,0.311473548,-0.082154967,0,0.2158353626728058,0.5856381058692932,-0.003489002,0,0.23827023804187775,0.41217756271362305,-0.031609748,0,0.26383575797080994,0.30446627736091614,-0.060594141,0,0.2891002297401428,0.2141905426979065,-0.081098571,0,0.15953536331653595,0.6005265116691589,-0.021130128,0,0.17432048916816711,0.43302470445632935,-0.052313305,0,0.19945752620697021,0.3235730230808258,-0.074238211,0,0.22666248679161072,0.23182570934295654,-0.08797463,0,0.0998054,0.6422815918922424,-0.043250594,0,0.10740843415260315,0.5083872675895691,-0.071202956,0,0.12342774868011475,0.4117516875267029,-0.083142884,0,0.14562317728996277,0.32228052616119385,-0.09033829,0
acik,0.20375144481658936,0.992378294,9.197617032441485e-07,0,0.30866891145706177,0.9166297316551208,-0.03705769,0,0.38536423444747925,0.7693478465080261,-0.048034512,0,0.43530207872390747,0.6406277418136597,-0.059246842,0,0.4837527275085449,0.5471487641334534,-0.070031203,0,0.3068906366825104,0.5865651369094849,0.003853856,0,0.3447827994823456,0.44604623317718506,-0.026539363,0,0.3799472451210022,0.3678266406059265,-0.058392607,0,0.4155605733394623,0.30248695611953735,-0.08048375,0,0.24590639770030975,0.5664599537849426,-0.001273517,0,0.27558639645576477,0.39763885736465454,-0.025480991,0,0.30724936723709106,0.29359084367752075,-0.053896263,0,0.33991119265556335,0.20755672454833984,-0.074609138,0,0.1851998269557953,0.5793567895889282,-0.015522612,0,0.2059866487979889,0.4127163887023926,-0.043382999,0,0.2360195517539978,0.3061772584915161,-0.065176725,0,0.2687569558620453,0.2175949513912201,-0.079430513,0,0.12075383961200714,0.6164760589599609,-0.034605503,0,0.1328769326210022,0.4774479269981384,-0.060601063,0,0.15058225393295288,0.38130906224250793,-0.072471395,0,0.17471525073051453,0.28955531120300293,-0.079912081,0
acik,0.18947136402130127,0.98045814,9.59945055001299e-07,0,0.3023466467857361,0.9094185829162598,-0.039470248,0,0.38114240765571594,0.7757379412651062,-0.052114084,0,0.4371299743652344,0.6465223431587219,-0.064886622,0,0.48882412910461426,0.5464057922363281,-0.077621743,0,0.31234097480773926,0.5870527625083923,-0.000928778,0,0.3622117042541504,0.44261786341667175,-0.032190364,0,0.3991366922855377,0.3603813350200653,-0.063173272,0,0.43254923820495605,0.29094409942626953,-0.084748089,0,0.2509390711784363,0.5598828792572021,-0.005540149,0,0.2910211980342865,0.391502321,-0.031689607,0,0.3248042166233063,0.28641924262046814,-0.060151517,0,0.3569031357765198,0.19876447319984436,-0.081017971,0,0.18738046288490295,0.5671698451042175,-0.019542005,0,0.2126140594482422,0.40145379304885864,-0.049082253,0,0.24341601133346558,0.2938055396080017,-0.072841555,0,0.2766314744949341,0.20302286744117737,-0.088764735,0,0.11792978644371033,0.5993290543556213,-0.038325306,0,0.1318231225013733,0.4611358642578125,-0.066448249,0,0.1476980447769165,0.3637951612472534,-0.080682375,0,0.17003825306892395,0.27117782831192017,-0.08997906,0
acik,0.2096032351255417,0.9811455011367798,8.351678957296826e-07,0,0.32205531001091003,0.9037727117538452,-0.036240272,0,0.3986252546310425,0.7684909701347351,-0.04686236,0,0.453141451,0.6460039615631104,-0.058467645,0,0.5029855966567993,0.5516823530197144,-0.070352472,0,0.33500581979751587,0.5909903645515442,0.000987179,0,0.38034701347351074,0.4550930857658386,-0.033248004,0,0.41488856077194214,0.37334442138671875,-0.06733489,0,0.4481922686100006,0.30049586296081543,-0.091045983,0,0.2717563509941101,0.56086266,-0.005696274,0,0.3087468147277832,0.4001954197883606,-0.034779042,0,0.33791783452033997,0.29536962509155273,-0.065669388,0,0.36760473251342773,0.20387578010559082,-0.088197023,0,0.20553642511367798,0.5646434426307678,-0.02157044,0,0.22934043407440186,0.40478837490081787,-0.053321719,0,0.25797340273857117,0.2978237569332123,-0.077980399,0,0.2910487651824951,0.2076871693134308,-0.09404248,0,0.13319794833660126,0.5935962200164795,-0.042098451,0,0.14561599493026733,0.4594403803348541,-0.071696721,0,0.16295598447322845,0.3627111315727234,-0.086546607,0,0.18744033575057983,0.2732143700122833,-0.096020035,0
acik,0.2292606234550476,0.979288638,8.416629384555563e-07,0,0.3402746319770813,0.9188764691352844,-0.042477813,0,0.4192137122154236,0.788163424,-0.051341392,0,0.4732127785682678,0.660867453,-0.058794804,0,0.5216902494430542,0.5630344748497009,-0.065425068,0,0.35498231649398804,0.5997074246406555,0.00548848,0,0.40308260917663574,0.4652504622936249,-0.0203829,0,0.4355548918247223,0.3801608085632324,-0.049515661,0,0.46511709690093994,0.30272361636161804,-0.071029745,0,0.2982405722141266,0.573248565,0.004665616,0,0.3406243622303009,0.41614973545074463,-0.015045214,0,0.37049439549446106,0.3156367540359497,-0.040363643,0,0.39910194277763367,0.22697201371192932,-0.05998186,0,0.23859216272830963,0.5776304602622986,-0.005966611,0,0.26919668912887573,0.4224030673503876,-0.030850543,0,0.29832929372787476,0.3231089115142822,-0.050601345,0,0.3284686207771301,0.23546603322029114,-0.06427595,0,0.17149245738983154,0.6038395166397095,-0.022137754,0,0.18804654479026794,0.4782760441303253,-0.047611281,0,0.21098512411117554,0.3941900134086609,-0.058664825,0,0.24033503234386444,0.3129291534423828,-0.065745264,0
acik,0.24319639801979065,0.9761598110198975,7.960879315760394e-07,0,0.35170412063598633,0.9191319942474365,-0.038789023,0,0.4308992028236389,0.7901320457458496,-0.046137977,0,0.4856204092502594,0.6663563251495361,-0.052761178,0,0.5360655188560486,0.574979842,-0.058872428,0,0.3712473511695862,0.6072849631309509,0.006693502,0,0.41874825954437256,0.47524523735046387,-0.018555546,0,0.4501804709434509,0.3936008810997009,-0.045827474,0,0.47887516021728516,0.31772834062576294,-0.066455722,0,0.31699272990226746,0.5803094506263733,0.003835465,0,0.3623919188976288,0.42886486649513245,-0.018417653,0,0.3936220407485962,0.3317461609840393,-0.044943728,0,0.4236224889755249,0.24157831072807312,-0.065227799,0,0.2592775225639343,0.5841077566146851,-0.008351513,0,0.295650452,0.43500691652297974,-0.036324173,0,0.32861724495887756,0.33795666694641113,-0.058704462,0,0.36187243461608887,0.24962279200553894,-0.073874593,0,0.1936955749988556,0.6076409816741943,-0.025462274,0,0.21714067459106445,0.4829270541667938,-0.053844139,0,0.2463349997997284,0.40089529752731323,-0.067906924,0,0.2822471559047699,0.3220624029636383,-0.077035412,0
acik,0.2497035264968872,0.9769347906112671,8.310505563713377e-07,0,0.3581850230693817,0.9177906513214111,-0.037820213,0,0.43591034412384033,0.7914849519729614,-0.045863271,0,0.49122264981269836,0.6663304567337036,-0.053334847,0,0.539676309,0.5681170225143433,-0.060467012,0,0.3776639997959137,0.6090288162231445,0.005342395,0,0.42598894238471985,0.4737128019332886,-0.020842446,0,0.4581696391105652,0.39021337032318115,-0.048225038,0,0.48592257499694824,0.31184327602386475,-0.068707787,0,0.32456880807876587,0.5822520852088928,0.001324246,0,0.37016654,0.4300728440284729,-0.022197779,0,0.40228554606437683,0.33256760239601135,-0.049025215,0,0.432927668,0.24330171942710876,-0.069171123,0,0.2666967213153839,0.584926426,-0.011849979,0,0.3026755452156067,0.4357253909111023,-0.040981054,0,0.33888256549835205,0.3391261696815491,-0.063266814,0,0.376228392,0.2538401484489441,-0.077958472,0,0.20095056295394897,0.6078534126281738,-0.029730294,0,0.2259792983531952,0.4815603792667389,-0.058637369,0,0.25793543457984924,0.40170034766197205,-0.072052523,0,0.297288716,0.3288145959377289,-0.080389746,0
acik,0.251496822,0.9762916564941406,8.362855510313238e-07,0,0.3584631681442261,0.9165724515914917,-0.037783697,0,0.4366419315338135,0.7906275391578674,-0.046377137,0,0.49403417110443115,0.665436327,-0.054356854,0,0.5454607605934143,0.5684385299682617,-0.061877232,0,0.3805130422115326,0.6082640290260315,0.005692647,0,0.4281955063343048,0.4705195426940918,-0.019726465,0,0.4596145749092102,0.38558879494667053,-0.04635388,0,0.48653483390808105,0.30666568875312805,-0.066408552,0,0.3280240595340729,0.5816974639892578,0.001874913,0,0.37489432096481323,0.4307817220687866,-0.020967288,0,0.40804222226142883,0.3354542851448059,-0.046965767,0,0.4400767385959625,0.24810293316841125,-0.066488981,0,0.2705739736557007,0.583939791,-0.011059429,0,0.3085760772228241,0.4363561272621155,-0.039496832,0,0.34573444724082947,0.34206584095954895,-0.060740024,0,0.38430917263031006,0.25923967361450195,-0.074809849,0,0.20550435781478882,0.6060534119606018,-0.028752446,0,0.23176515102386475,0.4810308814048767,-0.056745052,0,0.2654930353164673,0.40450596809387207,-0.069175504,0,0.30706730484962463,0.3358171880245209,-0.076812692,0
acik,0.25393128395080566,0.970484734,8.363522852050664e-07,0,0.3617379665374756,0.9106593728065491,-0.037778229,0,0.44027018547058105,0.7840306758880615,-0.045457829,0,0.4959971010684967,0.6588717103004456,-0.05250838,0,0.5460060834884644,0.5626950860023499,-0.05891677,0,0.38164371252059937,0.6025955080986023,0.008010547,0,0.42915254831314087,0.46586644649505615,-0.016562602,0,0.46090346574783325,0.3828774392604828,-0.042779349,0,0.488418847,0.3067021071910858,-0.062277064,0,0.3301124572753906,0.5779975056648254,0.004921631,0,0.3763827085494995,0.42720937728881836,-0.017119307,0,0.40893250703811646,0.3327949345111847,-0.042723008,0,0.44085440039634705,0.24708494544029236,-0.061775938,0,0.27403369545936584,0.5802557468414307,-0.007457508,0,0.3128410279750824,0.4337669610977173,-0.035209525,0,0.3489600718021393,0.33998727798461914,-0.056352518,0,0.3866332471370697,0.25781914591789246,-0.07018654,0,0.21031759679317474,0.601053774,-0.024642987,0,0.23884260654449463,0.47737282514572144,-0.051821832,0,0.2722437381744385,0.3996286988258362,-0.064234436,0,0.31283366680145264,0.3293612003326416,-0.071828954,0
acik,0.2547608017921448,0.9628326892852783,8.440972578682704e-07,0,0.36147910356521606,0.9044970273971558,-0.036874667,0,0.4402737617492676,0.7746075391769409,-0.043856662,0,0.4969289302825928,0.6492381691932678,-0.050388936,0,0.550611138,0.5586118698120117,-0.056210026,0,0.3829028308391571,0.5971863865852356,0.009344415,0,0.4326969385147095,0.464587927,-0.015042029,0,0.46698665618896484,0.3853186368942261,-0.041188911,0,0.4974519610404968,0.31356751918792725,-0.060395956,0,0.33209651708602905,0.5712327361106873,0.006191446,0,0.37998998165130615,0.42005980014801025,-0.015258247,0,0.41360166668891907,0.3261775076389313,-0.040286187,0,0.4465506076812744,0.24207064509391785,-0.058749702,0,0.2771024703979492,0.5720974206924438,-0.006336031,0,0.3174492418766022,0.42518359422683716,-0.033384182,0,0.35307711362838745,0.3310871422290802,-0.054275557,0,0.3904092013835907,0.2493973672389984,-0.067879282,0,0.214056134,0.5917572975158691,-0.023642974,0,0.24409812688827515,0.4684704542160034,-0.049576923,0,0.27655234932899475,0.3894885182380676,-0.061624005,0,0.3156629204750061,0.3177599012851715,-0.069130979,0
acik,0.2442825436592102,0.9473943710327148,8.289241577585926e-07,0,0.35532650351524353,0.8907231092453003,-0.037832879,0,0.43547552824020386,0.7664488554000854,-0.044984147,0,0.49118489027023315,0.6412742733955383,-0.051568486,0,0.5452401638031006,0.552480936,-0.057264928,0,0.3759385347366333,0.5904986262321472,0.008449436,0,0.4266505837440491,0.4556644558906555,-0.015984744,0,0.46109846234321594,0.37635478377342224,-0.041921824,0,0.49169009923934937,0.30393174290657043,-0.060833927,0,0.3253178894519806,0.5624250769615173,0.006396038,0,0.3723567724227905,0.41175201535224915,-0.015275855,0,0.4077313244342804,0.3198355436325073,-0.039725594,0,0.4429183006286621,0.23701539635658264,-0.057510655,0,0.27130165696144104,0.5612180829048157,-0.005058744,0,0.3108469843864441,0.4155457019805908,-0.032131795,0,0.3471106290817261,0.3235861361026764,-0.052349806,0,0.3849722743034363,0.24414941668510437,-0.064988419,0,0.2099766880273819,0.5787868499755859,-0.021387462,0,0.2390238344669342,0.4550098776817322,-0.047051173,0,0.27106010913848877,0.3759286105632782,-0.058739848,0,0.30911004543304443,0.30486154556274414,-0.065626159,0
acik,0.23004519939422607,0.9404246211051941,8.165482654476364e-07,0,0.3408149480819702,0.89039731,-0.035401035,0,0.4219442903995514,0.7644502520561218,-0.040793229,0,0.4800359606742859,0.6404997110366821,-0.045764122,0,0.5315458178520203,0.5540902018547058,-0.049927793,0,0.3630720376968384,0.5932449102401733,0.007923499,0,0.41575849056243896,0.45926278829574585,-0.015508064,0,0.4518890380859375,0.3823469579219818,-0.040273853,0,0.484286368,0.3142125904560089,-0.058147635,0,0.312051922,0.5608435273170471,0.005505096,0,0.35990968346595764,0.40766334533691406,-0.01438591,0,0.39535948634147644,0.31241947412490845,-0.037627395,0,0.4305022954940796,0.22993513941764832,-0.054895218,0,0.2575489282608032,0.5566220879554749,-0.005885381,0,0.2952742576599121,0.408176452,-0.031343594,0,0.33156120777130127,0.3149578869342804,-0.051953882,0,0.3690406084060669,0.2372850775718689,-0.065449655,0,0.1950680911540985,0.5718337893486023,-0.021755515,0,0.22092142701148987,0.448894739,-0.047431581,0,0.25263357162475586,0.3728669583797455,-0.059999328,0,0.290621281,0.3075467348098755,-0.067712694,0
acik,0.2328750491142273,0.9392274022102356,8.130956530294497e-07,0,0.3386603593826294,0.887485921,-0.035531811,0,0.4188024699687958,0.7621947526931763,-0.042231694,0,0.47897428274154663,0.640705407,-0.048523378,0,0.5282810926437378,0.5529505610466003,-0.054006368,0,0.3617374300956726,0.5893135070800781,0.004817486,0,0.41442063450813293,0.45635321736335754,-0.019133104,0,0.4503715932369232,0.38307976722717285,-0.04423118,0,0.4838823974132538,0.3178435266017914,-0.062331595,0,0.31005123257637024,0.557513416,0.002053941,0,0.3564431965351105,0.4057950973510742,-0.017604796,0,0.39227092266082764,0.3129396438598633,-0.041242603,0,0.4281434416770935,0.2312929332256317,-0.059143402,0,0.25451093912124634,0.5547672510147095,-0.00933814,0,0.2907944321632385,0.408271849,-0.033489153,0,0.32743555307388306,0.3162507712841034,-0.054539666,0,0.36523643136024475,0.23842161893844604,-0.069081262,0,0.1921248883008957,0.5715901255607605,-0.025224714,0,0.21402153372764587,0.4495258331298828,-0.049534995,0,0.2447529435157776,0.3757427930831909,-0.061472442,0,0.2821367383003235,0.3134140968322754,-0.069125734,0
